"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HCLTECH","EQ","14-Aug-2023","1,171.45","1,170.65","1,177.00","1,154.00","1,170.00","1,171.00","1,167.10","17,20,940","2,00,85,02,293.40","1,44,674","8,19,599","47.63"
"HCLTECH","EQ","16-Aug-2023","1,171.00","1,175.75","1,186.25","1,170.10","1,175.50","1,177.15","1,178.84","25,67,226","3,02,63,54,742.10","1,69,058","14,89,112","58.00"
"HCLTECH","EQ","17-Aug-2023","1,177.15","1,176.85","1,180.95","1,163.95","1,174.95","1,176.70","1,174.65","23,31,256","2,73,84,08,350.50","1,33,531","15,39,585","66.04"
"HCLTECH","EQ","18-Aug-2023","1,176.70","1,173.00","1,177.85","1,158.65","1,173.00","1,173.70","1,170.23","34,06,088","3,98,59,11,384.70","1,55,879","24,75,218","72.67"
"HCLTECH","EQ","21-Aug-2023","1,173.70","1,172.95","1,188.90","1,168.95","1,177.95","1,179.25","1,180.73","16,61,946","1,96,23,05,473.05","1,27,751","10,39,337","62.54"
"HCLTECH","EQ","22-Aug-2023","1,179.25","1,182.00","1,187.00","1,176.15","1,180.00","1,179.50","1,180.42","18,05,887","2,13,17,08,724.80","1,82,300","12,96,041","71.77"
"HCLTECH","EQ","23-Aug-2023","1,179.50","1,192.95","1,195.00","1,178.65","1,182.85","1,182.50","1,183.73","23,47,850","2,77,92,28,768.60","1,43,492","15,57,811","66.35"
"HCLTECH","EQ","24-Aug-2023","1,182.50","1,188.95","1,189.00","1,169.00","1,172.95","1,171.25","1,181.69","24,64,221","2,91,19,36,913.70","1,58,164","18,16,223","73.70"
"HCLTECH","EQ","25-Aug-2023","1,171.25","1,165.00","1,170.80","1,150.00","1,153.00","1,153.95","1,158.89","21,05,159","2,43,96,50,896.40","1,15,977","11,05,326","52.51"
"HCLTECH","EQ","28-Aug-2023","1,153.95","1,155.00","1,159.70","1,139.30","1,151.00","1,146.45","1,147.95","25,71,967","2,95,25,00,890.40","1,63,195","16,42,695","63.87"
"HCLTECH","EQ","29-Aug-2023","1,146.45","1,153.90","1,163.30","1,148.30","1,159.00","1,157.55","1,155.40","17,94,652","2,07,35,44,535.75","1,13,850","11,93,506","66.50"
"HCLTECH","EQ","30-Aug-2023","1,157.55","1,166.00","1,175.15","1,161.65","1,170.00","1,170.50","1,170.64","14,97,356","1,75,28,64,102.35","96,719","9,52,764","63.63"
"HCLTECH","EQ","31-Aug-2023","1,170.50","1,179.50","1,188.10","1,165.90","1,175.00","1,172.15","1,176.10","44,83,967","5,27,36,12,689.40","1,18,762","29,22,549","65.18"
"HCLTECH","EQ","01-Sep-2023","1,172.15","1,173.00","1,188.00","1,171.10","1,185.10","1,185.80","1,181.94","16,69,640","1,97,34,16,748.55","99,889","11,12,744","66.65"
"HCLTECH","EQ","04-Sep-2023","1,185.80","1,186.00","1,235.00","1,185.00","1,232.00","1,232.50","1,217.25","45,17,935","5,49,94,34,616.70","1,84,099","27,82,579","61.59"
"HCLTECH","EQ","05-Sep-2023","1,232.50","1,236.75","1,241.70","1,225.20","1,233.60","1,235.55","1,234.95","28,42,400","3,51,02,16,150.20","1,15,240","18,99,650","66.83"
"HCLTECH","EQ","06-Sep-2023","1,235.55","1,239.85","1,242.40","1,222.70","1,236.00","1,235.85","1,233.14","17,67,709","2,17,98,39,681.75","1,25,649","11,54,271","65.30"
"HCLTECH","EQ","07-Sep-2023","1,235.85","1,238.00","1,257.00","1,230.30","1,255.00","1,254.00","1,248.74","25,82,004","3,22,42,50,353.85","1,35,132","13,93,999","53.99"
"HCLTECH","EQ","08-Sep-2023","1,254.00","1,259.00","1,269.55","1,254.30","1,262.00","1,262.05","1,262.49","22,80,777","2,87,94,48,337.20","1,38,497","14,56,974","63.88"
"HCLTECH","EQ","11-Sep-2023","1,262.05","1,276.55","1,284.30","1,270.40","1,278.80","1,281.55","1,279.09","26,91,836","3,44,30,89,267.30","1,53,639","19,16,741","71.21"
"HCLTECH","EQ","12-Sep-2023","1,281.55","1,285.00","1,291.75","1,265.50","1,280.00","1,282.40","1,279.20","21,40,769","2,73,84,67,990.45","1,18,421","11,10,787","51.89"
"HCLTECH","EQ","13-Sep-2023","1,282.40","1,282.00","1,282.40","1,266.10","1,274.00","1,275.25","1,274.83","22,75,523","2,90,08,95,636.35","1,42,696","14,46,416","63.56"
"HCLTECH","EQ","14-Sep-2023","1,275.25","1,280.85","1,290.70","1,275.60","1,285.00","1,283.60","1,283.14","26,55,172","3,40,69,57,951.50","2,01,055","14,01,457","52.78"
"HCLTECH","EQ","15-Sep-2023","1,283.60","1,294.00","1,310.00","1,291.05","1,304.15","1,304.60","1,303.25","42,86,280","5,58,61,05,589.45","1,34,461","27,72,523","64.68"
"HCLTECH","EQ","18-Sep-2023","1,304.60","1,302.00","1,311.30","1,289.70","1,303.00","1,305.00","1,303.79","27,61,885","3,60,09,08,541.05","1,15,143","19,78,922","71.65"
"HCLTECH","EQ","20-Sep-2023","1,305.00","1,281.50","1,304.00","1,281.50","1,295.50","1,293.40","1,295.12","22,20,756","2,87,61,36,593.25","93,995","15,75,192","70.93"
"HCLTECH","EQ","21-Sep-2023","1,293.40","1,284.00","1,285.00","1,259.30","1,279.05","1,278.00","1,272.71","31,12,700","3,96,15,51,242.75","1,53,306","16,78,229","53.92"
"HCLTECH","EQ","22-Sep-2023","1,278.00","1,272.45","1,283.60","1,265.10","1,274.80","1,273.70","1,273.80","13,21,467","1,68,32,87,530.40","1,05,323","7,47,994","56.60"
"HCLTECH","EQ","25-Sep-2023","1,273.70","1,270.00","1,280.00","1,256.60","1,266.05","1,263.45","1,263.54","12,46,703","1,57,52,62,446.10","96,705","6,94,453","55.70"
"HCLTECH","EQ","26-Sep-2023","1,263.45","1,264.00","1,268.95","1,257.10","1,261.00","1,261.45","1,260.77","9,03,152","1,13,86,69,677.90","70,275","5,40,693","59.87"
"HCLTECH","EQ","27-Sep-2023","1,261.45","1,258.50","1,267.65","1,253.30","1,261.10","1,261.10","1,260.00","16,70,373","2,10,46,69,090.55","90,732","11,12,040","66.57"
"HCLTECH","EQ","28-Sep-2023","1,261.10","1,261.10","1,266.00","1,238.55","1,248.35","1,241.90","1,248.21","18,07,072","2,25,56,11,176.10","1,26,712","9,52,986","52.74"
"HCLTECH","EQ","29-Sep-2023","1,241.90","1,235.10","1,249.70","1,227.25","1,237.00","1,234.80","1,237.55","23,38,327","2,89,38,00,905.00","1,12,112","11,65,655","49.85"
"HCLTECH","EQ","03-Oct-2023","1,234.80","1,232.50","1,256.70","1,222.70","1,239.00","1,238.70","1,244.10","21,62,636","2,69,05,33,738.35","1,35,661","10,08,857","46.65"
"HCLTECH","EQ","04-Oct-2023","1,238.70","1,234.00","1,244.80","1,225.00","1,241.80","1,239.55","1,234.83","22,53,785","2,78,30,44,030.40","1,06,752","15,24,372","67.64"
"HCLTECH","EQ","05-Oct-2023","1,239.55","1,249.00","1,253.95","1,227.80","1,235.40","1,235.45","1,237.05","29,95,200","3,70,51,98,852.90","1,65,652","16,54,580","55.24"
"HCLTECH","EQ","06-Oct-2023","1,235.45","1,252.00","1,256.00","1,230.10","1,235.80","1,237.70","1,242.85","24,97,711","3,10,42,79,274.20","1,07,097","13,75,285","55.06"
"HCLTECH","EQ","09-Oct-2023","1,237.70","1,236.00","1,266.65","1,231.15","1,249.30","1,249.60","1,254.97","34,30,211","4,30,48,12,960.15","1,33,837","13,96,410","40.71"
"HCLTECH","EQ","10-Oct-2023","1,249.60","1,255.55","1,264.75","1,248.20","1,260.05","1,261.80","1,257.63","15,32,394","1,92,71,91,227.75","1,12,722","8,90,540","58.11"
"HCLTECH","EQ","11-Oct-2023","1,261.80","1,266.00","1,274.45","1,241.00","1,241.00","1,245.60","1,259.09","21,86,131","2,75,25,26,426.15","1,12,606","13,30,250","60.85"
"HCLTECH","EQ","12-Oct-2023","1,245.60","1,245.00","1,248.55","1,215.15","1,223.40","1,223.75","1,228.10","39,21,609","4,81,61,27,996.75","1,67,582","22,51,274","57.41"
"HCLTECH","EQ","13-Oct-2023","1,223.75","1,211.00","1,266.50","1,208.55","1,257.00","1,255.90","1,250.82","57,40,821","7,18,07,16,441.15","1,82,364","19,40,994","33.81"
"HCLTECH","EQ","16-Oct-2023","1,255.90","1,263.00","1,279.30","1,260.30","1,272.00","1,270.65","1,271.83","25,27,113","3,21,40,61,610.45","1,14,518","10,88,372","43.07"
"HCLTECH","EQ","17-Oct-2023","1,270.65","1,278.90","1,279.00","1,271.00","1,276.70","1,277.15","1,276.34","16,87,345","2,15,36,19,351.90","84,614","11,86,208","70.30"
"HCLTECH","EQ","18-Oct-2023","1,277.15","1,278.00","1,281.50","1,267.40","1,271.35","1,269.45","1,275.00","17,43,126","2,22,24,78,701.60","1,11,684","11,05,101","63.40"
"HCLTECH","EQ","19-Oct-2023","1,269.45","1,266.80","1,274.75","1,264.90","1,265.70","1,267.35","1,269.73","22,79,726","2,89,46,41,255.50","1,29,111","13,07,323","57.35"
"HCLTECH","EQ","20-Oct-2023","1,267.35","1,252.00","1,261.35","1,245.45","1,257.00","1,258.60","1,255.92","16,25,449","2,04,14,30,193.20","1,13,288","8,60,983","52.97"
"HCLTECH","EQ","23-Oct-2023","1,258.60","1,248.00","1,260.50","1,232.30","1,234.95","1,236.65","1,248.93","16,46,367","2,05,61,98,621.10","95,597","10,28,941","62.50"
"HCLTECH","EQ","25-Oct-2023","1,236.65","1,231.20","1,252.90","1,225.30","1,230.00","1,229.00","1,236.54","14,20,065","1,75,59,65,935.70","93,077","8,07,020","56.83"
"HCLTECH","EQ","26-Oct-2023","1,229.00","1,215.00","1,238.20","1,212.05","1,230.85","1,231.80","1,231.27","46,17,424","5,68,53,14,389.85","2,74,640","30,37,087","65.77"
"HCLTECH","EQ","27-Oct-2023","1,231.80","1,237.00","1,270.00","1,233.45","1,267.50","1,268.70","1,258.10","26,75,348","3,36,58,45,997.10","1,24,996","16,95,675","63.38"
"HCLTECH","EQ","30-Oct-2023","1,268.70","1,270.00","1,274.80","1,256.00","1,262.10","1,264.75","1,264.57","11,58,770","1,46,53,44,795.80","94,026","6,50,521","56.14"
"HCLTECH","EQ","31-Oct-2023","1,264.75","1,272.00","1,279.85","1,256.70","1,275.50","1,276.00","1,272.06","25,25,870","3,21,30,53,147.20","1,37,978","17,71,521","70.14"
"HCLTECH","EQ","01-Nov-2023","1,276.00","1,280.00","1,285.95","1,255.30","1,257.80","1,258.95","1,270.88","15,72,719","1,99,87,38,737.00","1,04,541","9,15,674","58.22"
"HCLTECH","EQ","02-Nov-2023","1,258.95","1,266.00","1,275.00","1,265.00","1,273.50","1,273.40","1,271.47","13,68,604","1,74,01,36,004.40","1,12,504","5,89,721","43.09"
"HCLTECH","EQ","03-Nov-2023","1,273.40","1,282.60","1,287.30","1,263.00","1,266.00","1,266.25","1,272.37","20,52,536","2,61,15,79,530.40","1,16,787","11,29,723","55.04"
"HCLTECH","EQ","06-Nov-2023","1,266.25","1,276.25","1,279.50","1,265.15","1,269.40","1,269.70","1,270.01","11,75,823","1,49,33,04,060.30","86,769","7,87,537","66.98"
"HCLTECH","EQ","07-Nov-2023","1,269.70","1,269.00","1,277.70","1,267.10","1,275.00","1,273.95","1,272.87","13,85,282","1,76,32,83,816.90","86,178","8,09,500","58.44"
"HCLTECH","EQ","08-Nov-2023","1,273.95","1,280.00","1,280.80","1,265.90","1,267.50","1,267.65","1,271.91","9,37,671","1,19,26,33,390.65","57,290","4,90,620","52.32"
"HCLTECH","EQ","09-Nov-2023","1,267.65","1,267.65","1,275.80","1,261.80","1,267.00","1,267.50","1,269.05","14,83,749","1,88,29,56,322.45","92,394","7,90,203","53.26"
"HCLTECH","EQ","10-Nov-2023","1,267.50","1,262.30","1,271.00","1,250.65","1,256.00","1,255.45","1,256.56","14,69,902","1,84,70,16,185.90","80,555","9,08,865","61.83"
"HCLTECH","EQ","12-Nov-2023","1,255.45","1,265.00","1,265.45","1,256.35","1,260.10","1,260.20","1,260.36","1,32,650","16,71,87,230.75","10,864","64,702","48.78"
"HCLTECH","EQ","13-Nov-2023","1,260.20","1,260.00","1,263.60","1,253.30","1,261.00","1,261.00","1,257.67","7,30,991","91,93,45,878.10","75,634","4,67,403","63.94"
"HCLTECH","EQ","15-Nov-2023","1,261.00","1,275.00","1,283.00","1,268.40","1,278.20","1,276.65","1,275.67","24,10,620","3,07,51,44,612.80","1,52,539","17,27,741","71.67"
"HCLTECH","EQ","16-Nov-2023","1,276.65","1,283.80","1,317.95","1,278.00","1,313.00","1,311.05","1,300.47","39,36,945","5,11,98,67,315.85","1,91,509","19,90,403","50.56"
"HCLTECH","EQ","17-Nov-2023","1,311.05","1,313.40","1,325.75","1,306.40","1,308.00","1,309.15","1,315.72","28,82,039","3,79,19,46,118.05","1,45,369","17,14,018","59.47"
"HCLTECH","EQ","20-Nov-2023","1,309.15","1,314.95","1,331.70","1,314.00","1,322.85","1,325.40","1,325.34","28,31,858","3,75,31,71,398.75","1,65,908","17,01,867","60.10"
"HCLTECH","EQ","21-Nov-2023","1,325.40","1,335.60","1,336.00","1,321.80","1,326.05","1,326.60","1,327.78","15,14,256","2,01,06,03,670.60","98,808","9,75,705","64.43"
"HCLTECH","EQ","22-Nov-2023","1,326.60","1,326.60","1,335.75","1,320.40","1,330.00","1,329.70","1,328.05","15,35,630","2,03,93,90,224.10","93,354","9,33,929","60.82"
"HCLTECH","EQ","23-Nov-2023","1,329.70","1,333.95","1,335.25","1,325.70","1,328.10","1,329.00","1,330.21","13,07,344","1,73,90,38,326.10","1,12,663","7,35,475","56.26"
"HCLTECH","EQ","24-Nov-2023","1,329.00","1,328.90","1,332.65","1,305.65","1,308.40","1,309.15","1,312.56","17,95,933","2,35,72,72,781.35","81,099","10,37,468","57.77"
"HCLTECH","EQ","28-Nov-2023","1,309.15","1,309.15","1,319.90","1,295.30","1,319.90","1,316.65","1,306.17","21,52,951","2,81,21,11,385.40","1,32,967","15,27,308","70.94"
"HCLTECH","EQ","29-Nov-2023","1,316.65","1,324.00","1,338.80","1,321.50","1,330.20","1,333.95","1,333.80","18,35,524","2,44,82,25,586.45","1,31,138","9,47,344","51.61"
"HCLTECH","EQ","30-Nov-2023","1,333.95","1,337.00","1,346.80","1,329.70","1,340.00","1,340.90","1,338.50","41,04,385","5,49,37,21,502.60","1,57,597","27,42,606","66.82"
"HCLTECH","EQ","01-Dec-2023","1,340.90","1,346.00","1,349.00","1,328.00","1,339.00","1,336.70","1,335.66","18,54,324","2,47,67,38,543.60","1,46,939","11,19,705","60.38"
"HCLTECH","EQ","04-Dec-2023","1,336.70","1,350.00","1,350.00","1,331.00","1,335.00","1,337.95","1,338.79","15,47,057","2,07,11,80,347.25","1,27,005","10,04,510","64.93"
"HCLTECH","EQ","05-Dec-2023","1,337.95","1,347.00","1,347.00","1,308.30","1,319.70","1,317.55","1,315.92","39,32,040","5,17,42,43,989.80","1,55,978","22,68,087","57.68"
"HCLTECH","EQ","06-Dec-2023","1,317.55","1,325.00","1,339.95","1,319.55","1,329.00","1,329.55","1,327.03","20,77,245","2,75,65,66,969.70","1,08,479","11,65,711","56.12"
"HCLTECH","EQ","07-Dec-2023","1,329.55","1,331.00","1,337.00","1,325.35","1,329.00","1,328.00","1,330.85","19,85,003","2,64,17,50,209.60","1,64,472","12,03,444","60.63"
"HCLTECH","EQ","08-Dec-2023","1,328.00","1,333.00","1,369.95","1,329.00","1,365.90","1,364.10","1,356.80","45,09,751","6,11,88,08,045.65","2,16,667","19,61,042","43.48"
"HCLTECH","EQ","11-Dec-2023","1,364.10","1,370.10","1,383.00","1,366.05","1,374.50","1,375.30","1,374.50","28,24,656","3,88,24,85,251.65","1,49,396","17,40,672","61.62"
"HCLTECH","EQ","12-Dec-2023","1,375.30","1,377.00","1,387.00","1,370.00","1,372.00","1,375.30","1,379.93","27,30,422","3,76,77,83,992.20","1,58,776","20,04,725","73.42"
"HCLTECH","EQ","13-Dec-2023","1,375.30","1,379.35","1,382.80","1,357.05","1,367.15","1,369.20","1,366.11","18,96,931","2,59,14,10,834.05","1,79,469","12,88,765","67.94"
"HCLTECH","EQ","14-Dec-2023","1,369.20","1,391.00","1,419.25","1,382.00","1,413.50","1,414.60","1,411.44","51,45,574","7,26,26,86,279.25","2,72,921","31,30,796","60.84"
"HCLTECH","EQ","15-Dec-2023","1,414.60","1,422.00","1,497.00","1,422.00","1,493.65","1,491.30","1,470.71","73,74,290","10,84,54,26,561.75","3,00,988","38,05,722","51.61"
"HCLTECH","EQ","18-Dec-2023","1,491.30","1,489.85","1,509.90","1,481.00","1,503.05","1,504.30","1,500.49","30,75,527","4,61,47,98,520.85","1,21,001","17,18,028","55.86"
"HCLTECH","EQ","19-Dec-2023","1,504.30","1,501.50","1,504.65","1,477.70","1,487.00","1,488.30","1,486.42","25,90,417","3,85,04,36,795.45","1,58,494","15,39,509","59.43"
"HCLTECH","EQ","20-Dec-2023","1,488.30","1,485.00","1,503.05","1,435.00","1,437.95","1,439.95","1,470.95","43,68,383","6,42,56,77,292.85","1,54,976","27,95,035","63.98"
"HCLTECH","EQ","21-Dec-2023","1,439.95","1,421.15","1,447.05","1,420.10","1,424.00","1,422.05","1,430.37","28,41,508","4,06,44,05,014.50","1,33,478","18,32,094","64.48"
"HCLTECH","EQ","22-Dec-2023","1,422.05","1,431.00","1,467.35","1,423.00","1,459.20","1,462.70","1,444.47","23,03,438","3,32,72,43,757.30","1,35,386","8,96,927","38.94"
"HCLTECH","EQ","26-Dec-2023","1,462.70","1,462.70","1,467.35","1,442.15","1,459.90","1,458.15","1,457.91","13,63,265","1,98,75,24,001.70","95,516","6,73,498","49.40"
"HCLTECH","EQ","27-Dec-2023","1,458.15","1,465.45","1,476.00","1,457.55","1,470.00","1,472.05","1,468.79","14,02,329","2,05,97,20,063.55","93,058","7,59,866","54.19"
"HCLTECH","EQ","28-Dec-2023","1,472.05","1,470.60","1,482.70","1,468.45","1,472.00","1,472.45","1,474.24","19,28,616","2,84,32,34,182.15","1,12,734","11,61,373","60.22"
"HCLTECH","EQ","29-Dec-2023","1,472.45","1,473.95","1,481.85","1,457.55","1,468.00","1,466.10","1,466.79","14,81,617","2,17,32,24,444.55","1,35,316","8,98,773","60.66"
